key,name,latitude,longitude,address,pub_start,pub_end,tel,opentime,wifi,newlatte
632,カフェゴーガ レミィ五反田店,35.6255482097,139.72454022,東京都品川区東五反田2-1-2レミィ五反田,,,03-5795-4321,"07:00～23:00
定休日： 不定休
",1,0
636,カフェゴーガ イオンモール日の出パブリックコート店,35.734493408,139.273919294,東京都西多摩郡日の出町平井237-3イオンモール日の出,,,042-588-8089,"09:00～22:00
定休日： 不定休
",1,0
637,カフェゴーガ イオンモール日の出店,35.7349014487,139.275568305,東京都西多摩郡日の出町平井237-3イオンモール日の出,,,042-588-8041,"09:00～21:00
定休日： 不定休
",1,0
638,カフェゴーガ 上里サービスエリア（下り線）店,36.2546920074,139.119100976,埼玉県児玉郡上里町五明820上里サービスエリア（下り線）,,,0495-35-1101,"07:00～22:00
定休日： 不定休
",1,1
64,カフェゴーガ 関内馬車道店,35.4465913502,139.635437249,神奈川県横浜市中区常盤町4-45アートビル1F,,,045-664-9099,"07:00～22:00
定休日： 不定休
",1,0
640,カフェゴーガ 目黒権之助坂店,35.6341679277,139.713467687,東京都目黒区下目黒1-2-19ホテルミッドイン目黒駅前,,,03-5436-2253,"月～金： 07:00～22:00
    土日祝： 08:00～21:00
定休日： 不定休
",1,1
641,カフェゴーガ ミーナ津田沼店,35.6897110074,140.023160521,千葉県習志野市津田沼1-3-1mina津田沼,,,047-403-4871,"06:30～22:00
定休日： 不定休
",1,0
643,カフェゴーガ 浦和別所店,35.854997876,139.647415782,埼玉県さいたま市南区別所3-2-2,,,048-872-8280,"07:00～24:00
定休日： 不定休
",1,1
644,カフェゴーガ 秋葉原駅前店,35.6979057754,139.773811407,東京都千代田区神田佐久間町1-6-5AKIBA・TOLIM,,,03-5295-7380,"07:00～22:30
定休日： 不定休
",1,0
647,カフェゴーガ 三木サービスエリア（下り線)店,34.8159205728,134.981609175,兵庫県三木市加佐湯谷1142三木サービスエリア（下り線）,,,0794-86-7671,"07:00～22:00
定休日： 不定休
",1,1
648,カフェゴーガ 獨協医科大学越谷病院店,35.8777432111,139.789977617,埼玉県越谷市南越谷2-1-50獨協医科大学越谷病院,,,048-960-5051,"月～土： 07:30～19:00
    日祝： 11:00～18:00
定休日： 不定休
",0,0
649,カフェゴーガ 赤坂プルデンシャルタワー店,35.676065829,139.738560063,東京都千代田区永田町2-13-10プルデンシャルタワー,,,03-3519-3171,"月～金： 07:00～22:00
    土日祝： 10:00～18:00
定休日： 不定休
",1,0
65,カフェゴーガ 山王パークタワー店,35.6732661583,139.74026755,東京都千代田区永田町2-11-1山王パークタワー,,,03-3502-0323,"月～金： 07:00～22:00
    土日祝： 08:00～18:00
定休日： 不定休
",1,1
650,カフェゴーガ 甲府山交百貨店,35.6659453812,138.569564835,山梨県甲府市丸の内1-3-3山交百貨店,,,055-225-0507,"07:00～22:00
定休日： 不定休
",1,1
651,カフェゴーガ 尼崎つかしん店,34.7615590412,135.419790565,兵庫県尼崎市塚口本町4-8-1グンゼタウンセンターつかしん,,,06-4961-6673,"10:00～21:00
定休日： 不定休
",1,1
652,カフェゴーガ 淀屋橋odona店,34.6909268974,135.500651824,大阪府大阪市中央区今橋4-1-1淀屋橋odonaB1F,,,06-4706-6277,"月～金： 07:00～23:00
    土日祝： 08:00～22:00
定休日： 不定休
",1,0
653,カフェゴーガ ゆめタウン広島店,34.3762088985,132.463537157,広島県広島市南区皆実町2-224-7ゆめタウン広島,,,082-250-6162,"10:00～22:00
定休日： 不定休
",1,0
655,カフェゴーガ イオンモール大高店,35.0526570926,136.947639719,愛知県名古屋市緑区大高町奥平子1-13Fイオンモール大高,,,052-626-2863,"09:00～22:00
定休日： 不定休
",1,0
656,カフェゴーガ 舞浜　イクスピアリ店,35.6351524763,139.884486494,千葉県浦安市舞浜1-4イクスピアリ(店舗番号169),,,047-305-5728,"08:00～22:00
定休日： 不定休
",1,1
657,カフェゴーガ 筑波大学中央図書館店,36.1091047367,140.101349993,茨城県つくば市天王台1-1-1筑波大学中央図書館,,,029-860-3131,"月～金： 08:00～20:00
    土日祝： 10:00～18:00
定休日： 不定休
",1,1
658,カフェゴーガ イオンモール大高オレンジコート店,35.0528006884,136.947639712,愛知県名古屋市緑区大高町奥平子1-11Fイオンモール大高,,,052-626-2819,"09:00～22:00
定休日： 不定休
",1,1
659,カフェゴーガ 阪神御影クラッセ店,34.7156810784,135.255483823,兵庫県神戸市東灘区御影中町3-2-1御影クラッセ,,,078-854-7081,"08:00～22:00
定休日： 不定休
",1,0
66,カフェゴーガ 淡路町駅前店,35.6956753508,139.767648688,東京都千代田区神田淡路町1-2クリスタルビル,,,03-5294-7850,"月～土： 07:00～22:00
    日祝： 08:00～21:00
定休日： 不定休
",1,0
660,カフェゴーガ 三宮磯上通店,34.6919900864,135.196749792,兵庫県神戸市中央区磯上通7-1-19PROGRESSKOBE,,,078-230-0033,"月～木： 07:00～22:00
    金土： 07:00～22:30
    日祝： 07:00～22:00
定休日： 不定休
",1,0
661,カフェゴーガ 千葉県がんセンター店,35.5815969426,140.162097849,千葉県千葉市中央区仁戸名町666-2千葉県がんセンター,,,043-209-8811,"月～金： 07:30～19:00
    土日祝： 10:00～17:00
定休日： 不定休
",0,0
662,カフェゴーガ 名古屋大須万松寺店,35.1585028183,136.905802208,愛知県名古屋市中区大須3-31-14山惣第２ビル,,,052-249-2675,"月～金： 07:00～22:00
    土日祝： 08:00～22:00
定休日： 不定休
",1,0
663,カフェゴーガ 倉敷天満屋店,34.6012231421,133.766299713,岡山県倉敷市阿知1-7-1天満屋倉敷店,,,086-430-0027,"07:00～21:00
定休日： 不定休
",1,1
665,カフェゴーガ おのだサンパーク店,33.9855456158,131.171510225,山口県山陽小野田市中川6-4-1おのだサンパーク,,,0836-81-0501,"10:00～21:00
定休日： 不定休
",1,1
667,カフェゴーガ アリオ鳳店,34.5248594893,135.459068758,大阪府堺市西区鳳南町3-199-12アリオ鳳,,,072-273-3871,"10:00～22:00
定休日： 不定休
",1,0
668,カフェゴーガ 札幌パルコ店,43.0587327177,141.353583766,北海道札幌市中央区南1条西3丁目3札幌パルコ,,,011-214-2300,"07:30～23:00
定休日： 不定休
",1,0
669,カフェゴーガ 六本木ヒルズ ウエストウォーク ラウンジ店,35.6603942775,139.728706047,東京都港区六本木6-10-1森タワー,,,03-5771-1117,"月～金： 07:00～21:00
    土： 09:00～21:00
    日祝： 09:00～20:00
定休日： 不定休
",1,1
67,カフェゴーガ 八重洲さくら通り店,35.6814877515,139.770507715,東京都中央区八重洲1-6-3小鉄ビル,,,03-5203-1880,"07:00～22:30
定休日： 不定休
",1,0
671,カフェゴーガ ルミネ北千住店,35.7503762638,139.805020566,東京都足立区千住旭町42-2ルミネ北千住,,,03-5284-1416,"07:00～23:00
定休日： 不定休
",1,0
672,カフェゴーガ アトレヴィ田端店,35.7381529136,139.76101145,東京都北区東田端1-17-2アトレヴィ田端,,,03-5832-6107,"月～金： 07:00～22:00
    土日祝： 08:00～21:00
定休日： 不定休
",1,0
675,カフェゴーガ イオンモール佐久平店,36.2758616273,138.463643047,長野県佐久市佐久平駅南11－10イオンモール佐久平,,,0267-66-3449,"09:00～22:00
定休日： 不定休
",1,0
677,カフェゴーガ 長崎空港店,32.9126160471,129.921751477,長崎県大村市箕島町593長崎空港ビルディング,,,0957-20-7121,"07:00～20:00
定休日： 不定休
",1,0
678,カフェゴーガ 豊橋ココラフロント店,34.762960149,137.384215412,愛知県豊橋市駅前大通1-55ココラフロント,,,0532-57-1377,"07:30～22:00
定休日： 不定休
",1,1
68,カフェゴーガ 堺筋本町店,34.6838191556,135.506896077,大阪府大阪市中央区本町1-8-12オーク堺筋本町ビル1F,,,06-6263-2733,"月～金： 07:00～22:00
    土日祝： 08:00～21:00
定休日： 不定休
",1,1
680,カフェゴーガ 筑波大学附属病院店,36.0927326008,140.101452405,茨城県つくば市天久保2-1-1筑波大学附属病院,,,029-860-2780,"月～金： 07:30～19:30
    土日祝： 10:00～18:00
定休日： 不定休
",0,0
681,カフェゴーガ 赤坂サカス店,35.6724906036,139.735570198,東京都港区赤坂5-3-6,,,03-5114-6165,"07:00～22:00
定休日： 不定休
",1,1
682,カフェゴーガ 京都錦小路店,35.0050645153,135.761229052,京都府京都市中京区東洞院通蛸薬師下ル元竹田町651,,,075-257-7877,"07:00～23:00
定休日： 不定休
",1,0
683,カフェゴーガ 越谷イオンレイクタウン mori 1階店,35.8820453711,139.828663373,埼玉県越谷市東町2-8イオンレイクタウンmori,,,048-930-7355,"09:00～23:00
定休日： 不定休
",1,1
684,カフェゴーガ 越谷イオンレイクタウン mori ガーデンウォーク店,35.8810740716,139.827831542,埼玉県越谷市東町2-8イオンレイクタウンmori,,,048-930-7368,"10:00～23:00
定休日： 不定休
",1,1
685,カフェゴーガ 越谷イオンレイクタウン kaze店,35.8770147241,139.824427012,埼玉県越谷市東町4-21-1イオンレイクタウンkaze,,,048-934-3103,"09:00～22:00
定休日： 不定休
",1,0
686,カフェゴーガ 仙台パルコ店,38.261986975,140.881263311,宮城県仙台市青葉区中央1-2-3仙台パルコ,,,022-774-8201,"08:00～21:00
定休日： 不定休
",1,1
687,カフェゴーガ 越谷イオンレイクタウン mori 3階店,35.8802241657,139.828014622,埼玉県越谷市東町2-8イオンレイクタウンmori,,,048-930-7466,"09:00～22:00
定休日： 不定休
",1,1
688,カフェゴーガ 大手町カンファレンスセンター店,35.6884535423,139.763018017,東京都千代田区大手町1-3-1JAビル,,,03-6213-0650,"月～金： 07:00～22:00
    土： 08:00～19:00
定休日： 日・祝
",1,0
689,カフェゴーガ イーアスつくば店,36.0867012786,140.084239946,茨城県つくば市研究学園C50街区1イーアスつくば,,,029-868-7175,"10:00～22:00
定休日： 不定休
",1,1
69,カフェゴーガ 神田小川町２丁目店,35.6942154253,139.762978588,東京都千代田区神田小川町2-5-5紀陽東京ビル1F,,,03-5281-1115,"月～金： 07:00～22:00
    土日祝： 09:00～21:00
定休日： 不定休
",1,0
690,カフェゴーガ ララガーデン川口店,35.8058326419,139.698711286,埼玉県川口市宮町18-9ララガーデン川口,,,048-240-5277,"09:00～22:00
定休日： 不定休
",1,0
691,カフェゴーガ 自治医科大学附属病院店,36.3984559569,139.859780898,栃木県下野市薬師寺3311-1自治医科大学附属病院,,,0285-40-0127,"月～金： 07:00～21:00
    土日祝： 08:00～20:00
定休日： 不定休
",1,0
692,カフェゴーガ 仙台泉パークタウン タピオ店,38.3429105743,140.835431447,宮城県仙台市泉区寺岡6-5-1泉パークタウンタピオ,,,022-342-7961,"10:00～22:00
定休日： 不定休
",1,0
693,カフェゴーガ 明治神宮前メトロピア店,35.6698194842,139.702837762,東京都渋谷区神宮前1-18-22駅事務室千代田線明治神宮前駅,,,03-6419-9311,"月～金： 07:00～22:30
    土： 08:00～22:30
    日祝： 08:00～22:00
定休日： 不定休
",0,0
694,カフェゴーガ 経塚シティ店,26.2376913085,127.722500092,沖縄県浦添市経塚652サンエー経塚シティ,,,098-871-3365,"09:00～23:00
定休日： 不定休
",1,1
695,カフェゴーガ イオンモール大曲店,39.4375508929,140.511769866,秋田県大仙市和合坪立177イオンモール大曲,,,0187-66-3619,"09:00～21:00
定休日： 不定休
",1,0
696,カフェゴーガ みらい長崎ココウォーク店,32.7624877739,129.864633411,長崎県長崎市茂里町1-55みらい長崎ココウオーク,,,095-848-2171,"10:00～21:00
定休日： 不定休
",1,1
698,カフェゴーガ 京都烏丸六角店,35.0076547699,135.759859602,京都府京都市中京区六角通東洞院西入堂之前町254,,,075-257-7325,"月～金： 07:00～22:00
    土日祝： 08:00～22:00
定休日： 不定休
",1,1
699,カフェゴーガ イオンモール下妻店,36.1896016793,139.989862768,茨城県下妻市堀篭972－1イオンモール下妻,,,0296-38-5576,"09:00～22:00
定休日： 不定休
",1,0
7,カフェゴーガ 町田東急ツインズ店,35.5433277099,139.446892898,東京都町田市原町田6-4-1町田東急ツインズウエスト３階W306,,,042-728-3822,"10:00～21:00
定休日： 不定休
",1,0
70,カフェゴーガ 南町田グランベリーモール店,35.5100666916,139.471174357,東京都町田市鶴間3-4-1グランベリ－モール,,,042-795-2495,"08:00～21:00
定休日： 不定休
",1,1
701,カフェゴーガ イオンモール筑紫野店,33.4796312153,130.525091649,福岡県筑紫野市立明寺434-1イオンモール筑紫野,,,092-918-3388,"09:00～21:00
定休日： 不定休
",1,1
702,カフェゴーガ イオンモールかほく店,36.7102643579,136.700043676,石川県かほく市内日角タ25イオンモールかほく,,,076-289-1525,"10:00～22:00
定休日： 不定休
",1,0
703,カフェゴーガ 横川サービスエリア(上り線)店,36.3401665378,138.740970388,群馬県安中市松井田町横川917上信越自動車道横川サービスエリア（上り線）内,,,027-380-4088,"月～土： 07:00～21:00
    日： 07:00～20:00
    祝： 07:00～21:00
定休日： 不定休
",1,0
704,カフェゴーガ 神宮前6丁目店,35.6658490907,139.703703984,東京都渋谷区神宮前6-17-11JPR原宿ビル,,,03-5766-5477,"月～金： 07:00～22:00
    土日祝： 07:00～21:00
定休日： 不定休
",1,1
705,カフェゴーガ 仙台フォーラス店,38.262246782,140.87180464,宮城県仙台市青葉区一番町3-11-15仙台フォーラス,,,022-264-5451,"08:00～22:00
定休日： 不定休
",1,0
706,カフェゴーガ クリスタ長堀店,34.6752374995,135.502656547,大阪府大阪市中央区南船場3丁目長堀地下街4号CRYSTA,,,06-6282-2160,"07:00～22:00
定休日： 不定休
",1,1
708,カフェゴーガ アトレ川崎店,35.5308367591,139.697637093,神奈川県川崎市川崎区駅前本町26-1アトレ川崎,,,044-221-6333,"10:00～21:00
定休日： 不定休
",1,1
709,カフェゴーガ イオンモール草津店,34.9976763792,135.918114974,滋賀県草津市新浜町300イオンモール草津,,,077-599-5149,"10:00～23:00
定休日： 不定休
",1,0
71,カフェゴーガ 渋谷マークシティ店,35.6578059588,139.697786234,東京都渋谷区道玄坂1-12-3渋谷マークシティイースト3F,,,03-3461-0739,"07:00～23:00
定休日： 不定休
",1,1
710,カフェゴーガ 新宿マルイ本館2階店,35.6909980745,139.704106403,東京都新宿区新宿3-30-13新宿マルイ本館,,,03-5919-8023,"07:00～23:00
定休日： 不定休
",0,0
712,カフェゴーガ 富山環水公園店,36.7093945331,137.213633008,富山県富山市湊入船町5富山富岩運河環水公園,,,076-439-2630,"08:00～22:30
定休日： 不定休
",1,1
713,カフェゴーガ 丸の内パークビル店,35.6790781539,139.762885404,東京都千代田区丸の内2-6-1丸の内パークビルディング,,,03-5220-2082,"月～金： 07:00～22:00
    土日祝： 08:00～22:00
定休日： 不定休
",1,0
714,カフェゴーガ つくば駅店,36.0827119008,140.111336768,茨城県つくば市吾妻2-128,,,029-868-3980,"月～金： 07:00～21:00
    土日祝： 08:00～20:00
定休日： 不定休
",1,0
715,カフェゴーガ 酒々井パーキングエリア(下り線）店,35.7115543567,140.285057209,千葉県印旛郡酒々井町墨1420-11酒々井パーキングエリア(下り線）,,,043-481-6511,"06:30～22:00
定休日： 不定休
",1,0
716,カフェゴーガ 町田パリオ店,35.5434270939,139.444042019,東京都町田市森野1-15-13パリオビル,,,042-710-8841,"07:00～23:00
定休日： 不定休
",1,0
717,カフェゴーガ アトレ大森店,35.5891285708,139.728932921,東京都大田区大森北1-6-16アトレ大森,,,03-5767-9972,"07:00～22:00
定休日： 不定休
",1,1
718,カフェゴーガ 新宿三井ビル店,35.6915064533,139.693923337,東京都新宿区西新宿2-1-1新宿三井ビルディング,,,03-5324-0741,"07:00～21:00
定休日： 不定休
",1,1
72,カフェゴーガ イオンモール成田店,35.7954326634,140.320077938,千葉県成田市ウイング土屋24,,,0476-23-8204,"09:00～23:00
定休日： 不定休
",1,0
720,カフェゴーガ ラザウォーク甲斐双葉店,35.6845819183,138.485438186,山梨県甲斐市志田柿木645-1ラザウォーク甲斐双葉,,,0551-28-8577,"10:00～21:30
定休日： 不定休
",1,0
721,カフェゴーガ 銀座ファイブ店,35.6730307278,139.761890765,東京都中央区銀座5丁目1番先GINZAFIVE,,,03-6252-5995,"月～土： 07:00～22:30
    日祝： 10:00～22:00
定休日： 不定休
",1,1
722,カフェゴーガ たまプラーザテラス店,35.5772471496,139.558909255,神奈川県横浜市青葉区美しが丘1-1-2たまプラーザテラスゲートプラザ,,,045-905-0774,"08:00～22:30
定休日： 不定休
",1,1
723,カフェゴーガ 霞ダイニング店,35.6708629223,139.747026821,東京都千代田区霞が関3丁目2-5霞が関ビルディング,,,03-5251-5551,"月～金： 07:00～21:00
    土： 08:00～18:00
定休日： 日・祝
",1,0
725,カフェゴーガ 伊勢崎SMARK店,36.3384525729,139.235009715,群馬県伊勢崎市西小保方町368伊勢崎SMARK,,,0270-40-0530,"09:30～21:00
定休日： 不定休
",1,1
726,カフェゴーガ 札幌円山店,43.0547364155,141.318169114,北海道札幌市中央区南1条西27丁目1-1マルヤマクラス,,,011-640-1234,"07:00～22:00
定休日： 不定休
",1,0
727,カフェゴーガ イオンモール広島祇園店,34.4444471182,132.461414468,広島県広島市安佐南区祇園3-2-1イオンモール広島祇園,,,082-832-3516,"09:00～21:00
定休日： 不定休
",1,0
729,カフェゴーガ 談合坂サービスエリア(上り線）店,35.6280910574,139.044394922,山梨県上野原市大野4943談合坂サービスエリア(上り線）,,,0554-66-5030,"07:00～22:00
定休日： 不定休
",1,0
73,カフェゴーガ 渋谷クロスタワー店,35.6586504431,139.705243909,東京都渋谷区渋谷2-15-1クロスタワー3F,,,03-3498-8139,"月～金： 07:00～20:00
    土： 10:00～19:00
    日祝： 11:00～18:00
定休日： 不定休
",1,0
731,カフェゴーガ 新宿野村ビル店,35.6929854854,139.695273712,東京都新宿区西新宿1-26-2新宿野村ビルB1F,,,03-5909-8817,"月～金： 07:00～21:00
    土： 08:00～20:00
    日祝： 09:00～20:00
定休日： 不定休
",1,0
732,カフェゴーガ 三木サービスエリア(上り線)店,34.8175195273,134.97925263,兵庫県三木市大村大門1067-110三木サービスエリア(上り線),,,0794-86-7080,"07:00～22:00
定休日： 不定休
",1,0
733,カフェゴーガ 戸塚東急プラザ店,35.4008358459,139.533119242,神奈川県横浜市戸塚区戸塚町16-1(区画番号Ｄ-101）,,,045-860-5171,"月～土： 07:00～22:30
    日祝： 08:00～22:30
定休日： 不定休
",1,1
735,カフェゴーガ ららぽーと磐田店,34.7499522959,137.840938081,静岡県磐田市高見丘1200ららぽーと磐田,,,0538-59-0311,"10:00～22:00
定休日： 不定休
",1,0
736,カフェゴーガ 尾張一宮パーキングエリア（上り線）店,35.2778490217,136.846763838,愛知県一宮市丹陽町三ツ井2709-6尾張一宮パーキングエリア（上り線）,,,0586-75-3057,"07:00～21:00
定休日： 不定休
",1,0
737,カフェゴーガ 尾張一宮パーキングエリア（下り線）店,35.2815079261,136.854153056,愛知県一宮市千秋町塩尻14-2尾張一宮パーキングエリア（下り線）,,,0586-75-3657,"07:00～21:00
定休日： 不定休
",0,1
738,カフェゴーガ 福岡空港店,33.5970898117,130.448365668,福岡県福岡市博多区下臼井778-1福岡空港第2ターミナルビル,,,092-626-7828,"06:30～21:00
定休日： 不定休
",1,0
739,カフェゴーガ 宮島サービスエリア(下り線)店,34.3656055503,132.318246933,広島県廿日市市上平良293宮島サービスエリア(下り線),,,0829-37-4077,"07:00～21:00
定休日： 不定休
",1,1
74,カフェゴーガ 大阪マルビル店,34.6999600364,135.497131145,大阪府大阪市北区梅田1-9-20大阪マルビル1F,,,06-6341-6150,"07:00～26:00
定休日： 不定休
",1,1
740,カフェゴーガ 金立サービスエリア（下り線）店,33.3284233805,130.311528015,佐賀県佐賀市金立町金立1197-57金立サービスエリア（下り線）,,,0952-71-8500,"07:00～21:00
定休日： 不定休
",1,0
741,カフェゴーガ イオンモール土浦店,36.0803069811,140.180720283,茨城県土浦市上高津367イオンモール土浦,,,029-835-8679,"09:00～22:00
定休日： 不定休
",1,0
742,カフェゴーガ 多賀サービスエリア（上り線）店,35.2181314022,136.283412263,滋賀県犬上郡多賀町敏満寺62-2多賀サービスエリア（上り線）,,,0749-48-7031,"月～木： 07:00～21:00
    金土日祝： 07:00～22:00
定休日： 不定休
",1,0
743,カフェゴーガ 諏訪湖サービスエリア(下り線)店,36.0264568097,138.075953673,長野県岡谷市湊方久保461諏訪湖サービスエリア（下り線）,,,0266-21-2053,"07:00～21:00
定休日： 不定休
",1,0
744,カフェゴーガ 基山パーキングエリア（上り線）店,33.4408154555,130.530150517,佐賀県三養基郡基山町小倉2097-1基山パーキングエリア（上り線）,,,0942-81-7177,"07:00～21:00
定休日： 不定休
",1,1
745,カフェゴーガ リーフウォーク稲沢店,35.2608797983,136.819119693,愛知県稲沢市長野7-1-2リーフウォーク稲沢,,,0587-33-3231,"10:00～21:30
定休日： 不定休
",1,1
746,カフェゴーガ 上小田井mozoワンダーシティ店,35.2247164558,136.883400464,愛知県名古屋市西区二方町40mozoワンダーシティ,,,052-506-2732,"10:00～22:00
定休日： 不定休
",1,1
747,カフェゴーガ 南条サービスエリア（上り線）店,35.8312157823,136.201377789,福井県南条郡南越前町牧谷39南条サービスエリア（上り線）,,,0778-47-3705,"07:30～21:00
定休日： 不定休
",1,1
748,カフェゴーガ 国際新赤坂ビル店,35.6721023389,139.737118421,東京都港区赤坂2-14-2７国際新赤坂ビル,,,03-5549-2158,"月～金： 07:00～22:00
    土： 08:00～20:00
    日祝： 09:00～20:00
定休日： 不定休
",1,1
749,カフェゴーガ 神戸北野異人館店,34.6999232913,135.190265243,兵庫県神戸市中央区北野町3-1-31北野物語館,,,078-230-6302,"08:00～22:00
定休日： 不定休
",1,1
75,カフェゴーガ 肥後橋南店,34.6915998062,135.496368538,大阪府大阪市西区江戸堀1-2-16肥後橋南山下ビル,,,06-6449-6377,"月～金： 06:30～22:00
    土： 08:00～22:00
    日祝： 08:00～20:00
定休日： 不定休
",1,1
750,カフェゴーガ 御器所駅前店,35.1492751198,136.933347846,愛知県名古屋市昭和区阿由知通4-2-1,,,052-858-3081,"月～木： 07:00～22:00
    金： 07:00～22:30
    土： 08:00～22:30
    日祝： 08:00～22:00
定休日： 不定休
",1,0
751,カフェゴーガ 黒埼パーキングエリア（下り線）店,37.82399373,138.983519141,新潟県新潟市西区木場1206-3黒埼パーキングエリア（下り線）,,,025-370-6131,"07:00～20:00
定休日： 不定休
",1,1
753,カフェゴーガ アトレヴィ三鷹店,35.7024426705,139.560225603,東京都三鷹市下連雀3-46-4,,,0422-45-6271,"06:30～22:30
定休日： 不定休
",1,0
754,カフェゴーガ 恵比寿ガーデンプレイス店,35.6424750934,139.713394533,東京都渋谷区恵比寿4-20-3恵比寿ガーデンプレイスタワー,,,03-5793-1155,"月～金： 07:00～22:00
    土日祝： 08:00～22:00
定休日： 不定休
",1,0
756,カフェゴーガ 新宿マルイ本館8階店,35.6909405794,139.704035578,東京都新宿区新宿3-30-13新宿マルイ本館,,,03-5363-8980,"月～土： 11:00～21:00
    日祝： 11:00～20:30
定休日： 不定休
",0,0
757,カフェゴーガ 梓川サービスエリア(上り線)店,36.2706523397,137.931835786,長野県安曇野市豊科高家961-1梓川サービスエリア(上り線),,,0263-71-2602,"月～金： 07:00～20:00
    土日祝： 07:00～21:00
定休日： 不定休
",1,0
758,カフェゴーガ 高松レインボーロード店,34.3118364538,134.060359728,香川県高松市伏石町2084-5ヤマダ電機テックランドNew高松,,,087-815-0781,"09:00～22:00
定休日： 不定休
",1,1
759,カフェゴーガ 淡路サービスエリア（下り線）店,34.5842232005,135.017273826,兵庫県淡路市岩屋2568淡路サービスエリア（下り線）,,,0799-73-2051,"07:00～22:00
定休日： 不定休
",1,1
76,カフェゴーガ 八重洲アーバンスクエア店,35.6780605893,139.768859955,東京都中央区八重洲2-4-13アーバンスクエア八重洲1F,,,03-3278-1012,"月～金： 07:00～20:00
    土： 09:00～20:00
    日祝： 10:00～19:00
定休日： 不定休
",1,0
760,カフェゴーガ ピオニウォーク東松山店,36.0050823962,139.409893319,埼玉県東松山市あずま町4-3,,,0493-31-0105,"10:00～22:00
定休日： 不定休
",1,1
761,カフェゴーガ 恵那峡サービスエリア（下り線）店,35.4541218928,137.438523798,岐阜県恵那市大井町2194-82恵那峡サービスエリア（下り線）,,,0573-20-0311,"月～金： 07:00～21:00
    土日祝： 07:00～22:00
定休日： 不定休
",1,1
762,カフェゴーガ EXPASA足柄サービスエリア（上り線）店,35.3142870939,138.963268609,静岡県御殿場市深沢1801-1東名高速道路EXPASA足柄（上り線）,,,0550-70-0255,"07:00～21:00
定休日： 不定休
",1,0
763,カフェゴーガ EXPASA足柄サービスエリア（下り線）店,35.3135158589,138.967352472,静岡県駿東郡小山町桑木599東名高速道路EXPASA足柄（下り線）,,,0550-70-1117,"07:00～21:00
定休日： 不定休
",1,1
764,カフェゴーガ 羽生パーキングエリア（下り線）店,36.1805055944,139.585804243,埼玉県羽生市弥勒三新田824Pasar羽生,,,048-566-3611,"月～金： 07:00～22:00
    土日祝： 06:30～22:00
定休日： 不定休
",1,1
765,カフェゴーガ アトレ秋葉原1店,35.698513178,139.771956256,東京都千代田区外神田1-17-6アトレ秋葉原１,,,03-5289-3841,"07:00～22:30
定休日： 不定休
",1,0
766,カフェゴーガ アリオ北砂店,35.6827574667,139.825589471,東京都江東区北砂2-17-1アリオ北砂,,,03-5857-2421,"10:00～22:00
定休日： 不定休
",1,0
767,カフェゴーガ イオンモール富士宮店,35.2209634271,138.611250474,静岡県富士宮市浅間町1-8イオンモール富士宮,,,0544-68-7213,"09:00～22:00
定休日： 不定休
",1,0
768,カフェゴーガ 大丸梅田店,34.7018628741,135.496311681,大阪府大阪市北区梅田3-1-1大丸大阪梅田店,,,06-6456-3260,"08:00～23:00
定休日： 不定休
",1,0
77,カフェゴーガ 新橋駅前店,35.6668088547,139.759677902,東京都港区新橋2-19-3カシケイビル1F,,,0476-48-8888,"9:00～20:00
資材館 7:00～20:00
",1,0
770,カフェゴーガ アクアシティお台場店,35.6276296658,139.772940827,東京都港区台場1-7-1（区番R301）アクアシティお台場,,,03-5564-2010,"09:00～23:00
定休日： 不定休
ラストオーダー： 22:30",1,1
771,カフェゴーガ 福岡大濠公園店,33.5870988183,130.378025859,福岡県福岡市中央区大濠公園1-8,,,092-717-2880,"08:00～22:00
定休日： 不定休
",1,0
772,カフェゴーガ アトレ吉祥寺店,35.7031062651,139.57925177,東京都武蔵野市吉祥寺南町1-1-24アトレ吉祥寺,,,0422-22-2059,"07:30～22:00
定休日： 不定休
",1,1
773,カフェゴーガ 二子玉川ライズ　ドッグウッドプラザ店,35.6128020444,139.627484701,東京都世田谷区玉川2-23-1二子玉川ライズショッピングセンタードッグウッドプラザ,,,03-5491-4581,"07:00～23:00
定休日： 不定休
",1,0
776,カフェゴーガ 湾岸幕張パーキングエリア（下り線）店,35.6601301262,140.030116861,千葉県千葉市美浜区浜田2-102湾岸幕張パーキングエリア（下り線）,,,043-350-0301,"07:00～22:00
定休日： 不定休
",1,0
777,カフェゴーガ 福山ポートプラザ天満屋店,34.4865258418,133.377538948,広島県福山市入船町3-1-25福山ポートプラザ,,,084-932-6933,"10:00～21:00
定休日： 不定休
",1,0
778,カフェゴーガ 徳島駅クレメントプラザ店,34.0741482327,134.551442389,徳島県徳島市寺島本町西1-61徳島駅クレメントプラザ,,,088-656-1721,"月～金： 07:30～22:00
    土日祝： 08:00～22:00
定休日： 不定休
",1,0
779,カフェゴーガ LUCUA osaka店,34.7029574831,135.496533557,大阪府大阪市北区梅田3-1-3LUCUAosaka9階,,,06-6347-0617,"10:00～21:00
定休日： 不定休
",0,1
78,カフェゴーガ 九段下店,35.6958211773,139.752251627,東京都千代田区九段北1-2-1九段北1丁目ビル1F,,,03-5275-1158,"月～金： 06:30～22:00
    土日祝： 08:00～22:00
定休日： 不定休
",1,0
